5765.86545380599,1868.3216692993,44,1
5493.45072136338,1422.35417339817,44,1
5804.68706739448,3706.74910529761,44,0
5871.02876037433,4187.01987984331,44,1
6047.86824245657,3282.43307506619,44,1
5056.24857021096,969.007478135227,44,1
4943.41939844122,1487.44305121649,44,0
3424.45292925265,5901.00070288411,44,0
6038.24815183728,3378.04457857168,44,1
5692.50403166118,3303.01833808813,44,0
5077.62959983178,1913.21622589776,44,0
6064.79607402651,3470.23095455176,44,1
5268.94164938604,1409.5266151096,44,0
5779.74951971606,2587.26754813465,44,0
5219.20246362409,1103.36990033975,44,1
5164.71661348452,4970.94153967448,44,0
6015.24452954093,3776.63122818691,44,1
4980.29479430512,1323.80092402188,44,0
4483.43128826829,784.730807707595,44,0
5196.86039389363,1347.67903523187,44,0
1248.15134904853,980.669055592541,44,1
1131.58245024722,1277.33378843793,44,0
5144.14658556971,1031.30327486583,44,1
5131.80690140485,5061.73172301728,44,0
3005.19701463836,582.12427295296,44,0
5849.15369124342,3619.13261248309,44,0
5045.2135875746,1473.29982498736,44,0
4193.40872808394,5791.05460857447,44,0
5721.25264303906,3486.51224150476,44,0
4836.76401728388,5301.24125313108,44,0
5384.54915297892,3205.28677838204,44,0
5786.85839341544,2412.91481902268,44,0
5299.61779609204,1797.28643356769,44,0
6013.24687079429,2547.5568246285,44,1
1073.24140986423,4914.25143493707,44,0
4731.51751709926,709.948159159438,44,1
4911.78150841065,1055.04468081903,44,0
964.541973459625,1389.21030545192,44,0
5738.26210460991,2500.17309946702,44,0
1293.94291124744,4897.04299672326,55,0
1334.96800032611,1040.07539509374,44,0
4410.35943974908,5388.23615030417,44,0
465.424822999699,2089.16696003905,44,1
2288.61354875782,5844.20216976435,44,0
1066.79204539438,5012.90026613813,44,0
3052.3716673375,5726.77512892732,44,0
835.392263711956,4714.79656947264,44,0
1620.04114096093,5270.52849031585,44,0
5060.48334337718,4985.05275881732,44,0
2467.13086949667,5783.57457607135,44,0
5589.95428829815,4276.76932541757,44,0
3569.93535115332,5598.90553400839,44,0
5092.33375725461,4895.93802479284,44,0
5235.48339911783,5219.74851182525,44,1
4213.53204936433,5260.94335414147,44,0
1811.56737348411,5432.89438542751,44,0
5503.93710534164,1697.90334090488,44,0
5927.95672469032,2242.31954507287,44,1
5552.96325064363,1498.12147514163,44,1
5606.60283120559,4725.36801256375,55,1
5246.68377611344,4920.34762479468,44,0
1356.89396587578,5394.49455052733,44,0
5086.15849675987,2093.16785429978,44,0
4120.24198673933,481.692900474848,44,0
2796.71015327464,6018.97553980336,44,0
4362.02833446396,5472.48529466653,44,0
1245.97920614227,5202.48607875612,44,0
4338.62515920202,1042.75777315625,44,0
2887.15553891638,5625.08960925131,44,0
3054.55839947327,5831.8191362945,44,0
2022.63019822087,5519.61367151777,44,0
4637.27137663151,1586.07141164293,44,0
2061.31509731411,1081.56506045661,44,0
4434.5709870172,1029.72840555538,44,0
1325.10626299313,1317.89205455894,44,0
5717.88681623504,3900.4334707442,44,0
5530.54334609583,4620.28224698014,44,0
3107.78802289554,5989.90650208417,44,0
5938.6614362702,2731.61410799081,44,0
5306.60259138583,2069.00134210306,44,0
5216.68685764434,1743.71164793967,44,0
2038.98743303797,5067.51066320635,44,0
4894.60491563864,1156.12013226801,44,0
1455.64967023741,1130.91722280958,44,0
5822.25231699114,3895.45088666638,44,0
2112.94868344119,5129.83204049043,44,0
2443.17167621979,5685.73748013783,44,0
1668.70315906837,668.480788843326,44,1
2384.94225274173,5841.54764213844,44,0
5333.83254861067,3886.36235796246,44,0
3753.40688581218,417.733699417853,44,0
1596.53191744487,5489.58781123799,44,0
5941.98469508502,3227.87364835123,44,0
5346.5246296827,4582.23646219948,44,0
1728.01086702276,5244.21871518873,44,0
712.237735239051,1621.19188334501,55,1
4314.67462176689,5597.0155789267,44,0
5729.50923614254,4553.10677482197,44,1
5458.20125508939,2428.04545650161,44,0
5129.93001519721,2330.29408643042,44,0
1488.46502320204,4936.73197738081,44,0
4586.14442007633,1507.441409751,44,0
5811.67720347014,1953.29310187243,44,1
6017.52557269409,2650.88191323146,55,1
2252.67635621199,5600.13531690565,44,0
5552.30516668992,2383.91615301001,44,0
3204.0530665258,5673.86599248121,44,0
3753.77422529798,828.191545530373,44,0
3855.29756506787,5786.30808103626,44,0
4983.12126510911,1189.82604735273,44,0
1609.03436894574,1269.6605797449,44,0
1941.34299880464,547.855306753237,44,1
5084.13767945781,3899.887972809,44,0
3825.36821339617,5259.24201428324,44,0
5947.94967350404,3132.10390641078,44,0
929.044118659034,1748.05923636822,44,0
4902.72702479005,5400.32875997259,44,0
5757.02701050844,4453.81603083774,55,1
644.365457054711,2429.28146822386,44,0
5381.30269119045,4352.96065891307,44,0
2308.55040916734,5404.61341199671,44,0
2604.17801776682,5932.1947368183,44,0
6035.38632819723,3670.38357513421,44,1
940.380900451813,1653.76913964794,44,0
4252.99700899124,736.230394222397,44,0
4467.87987066694,5678.69101872613,44,0
1283.40082709628,1607.65154325174,44,0
4586.81582398586,5467.6230116951,44,0
5799.82495284171,2318.29799047347,44,0
5841.84617947,2056.94837741778,55,1
5304.52137615359,1304.62350337458,55,0
5893.06653131824,2145.90342578367,44,1
4174.16337149425,5490.25944092398,44,0
