7,843,3,-0.000179862405020833,-9.50151243719726e-05
7,27,6,4.03258671119378e-10,0.000419396555757026
7,55,6,-6.44524663284668e-05,-0.000269872403024311
7,481,6,6.96331319797204e-09,0.000677607811683774
7,131,7,5.038993901134e-05,0.000679755430791053
7,692,7,1.61095182287459e-05,0.000204626629694819
7,468,9,1.47763449512013e-09,0.00054751957821236
7,481,9,-7.11071472787162e-11,0.00117037437496949
7,868,9,7.77427887827493e-11,0.000177881610997471
7,139,10,2.47401697486198e-08,0.0018129369222599
7,160,13,-2.89422817113005e-09,0.00422289075135497
7,443,13,-0.000589020378185285,-0.00640978850971963
7,68,15,3.4693107469898e-09,0.00132284853383276
7,487,15,7.58198374383464e-09,0.00110160390145018
7,97,16,-2.91702584175441e-05,-8.11459213892582e-05
7,93,17,9.11605717295496e-06,9.88012387435777e-05
7,325,17,-1.20220332818387e-09,0.00193165392063111
7,88,18,-0.000102481294399234,-0.00071794814967399
7,230,18,0.00141833078582363,0.000894553176270371
7,378,21,4.98527206085081e-12,-2.37367048319424e-05
7,386,22,3.56383370527119e-09,7.87978682763356e-05
7,929,22,-1.47673638949169e-05,-0.000140674997160489
7,6,27,8.58396456988511e-10,0.00298837883187311
7,723,27,-2.21139631315028e-09,0.00111130111314249
7,886,27,-5.31533670563139e-10,0.000767611184930856
7,133,34,8.57617944532315e-05,0.000788957641433632
7,763,34,1.41941012301747e-09,0.00034275383844682
7,935,35,-9.2976483272611e-08,0.00622653009526333
7,1094,35,-0.00265587776107988,-0.00569724663605004
7,47,37,-3.66177434006749e-09,0.00351038520288647
7,837,37,-1.74491607599499e-09,0.00135893779235104
7,291,41,-1.65456638365507e-09,0.00139361495267512
7,602,46,0.000208301099365622,0.000648634560629853
7,37,47,0.000474579698525328,0.00113370987588416
7,480,47,-9.25832383248143e-07,0.00927547381403297
7,856,47,3.33213758033138e-06,0.00794102692819545
7,752,50,6.14929415039262e-10,0.0012779720745752
7,999,51,1.12705214392006e-10,-0.000209912557951991
7,68,53,4.1279385493082e-09,0.00176142540246619
7,981,53,0.000569592323708091,0.00155030306868755
7,6,55,-2.72867741799452e-09,0.00131421442396173
7,868,55,-2.48412445012713e-10,0.000150655648438163
7,304,56,8.94857230014214e-10,0.000427100341815676
7,103,57,-6.53365811805754e-05,-0.000362846563312283
7,594,59,0.000100834374281825,0.00208638414444072
7,731,59,-5.28361679277303e-05,-0.000549942707045961
7,689,60,7.60763127505634e-10,0.000509413275296884
7,175,65,-2.66565598452175e-09,0.000594876450602452
7,15,68,2.83380005909875e-05,0.000516102028059709
7,53,68,0.000569592323708091,0.00155030306868755
7,564,68,-0.000289228621519643,-0.000607945783157492
7,1271,68,8.36399514473898e-10,0.00135927699331896
7,564,69,0.000289228621519643,-0.000607945783157492
7,960,69,9.61398361237261e-11,0.00125097430494688
7,1025,69,-2.39155271080843e-09,0.00146828242965753
7,426,73,-1.14284197921255e-10,0.000365413242294078
7,584,73,4.65429089015963e-05,0.00055801842069036
7,640,73,-5.92803961497305e-09,-0.000926577077900371
7,595,81,-4.20107106873974e-09,0.000880382210127358
7,1247,81,0.000506069663669106,0.00088954821431034
7,1263,81,-2.72583935926609e-08,0.00139974628535413
7,1454,84,-6.87407557937571e-07,0.00867861779723703
7,1462,84,2.60632600264686e-07,0.0116718162558047
7,930,87,0.000317561431208314,0.000438658554382149
7,936,87,5.47767602507871e-10,0.00292677741554266
7,1436,87,1.48005208590239e-06,0.0067676572659604
7,18,88,-1.89918631535419e-05,-0.000182707870265073
7,947,88,-0.000102560343360274,-0.000200027766627373
7,243,89,-5.74345119460604e-05,-0.000286219839832447
7,17,93,1.37361789269098e-06,7.27000211728436e-05
7,352,93,4.41951806236624e-10,0.00142781455868907
7,103,94,6.53365811805754e-05,-0.000362846563312283
7,203,94,-8.57501119584695e-09,0.000361714566557131
7,139,96,1.98384030816802e-10,-0.000142662936656364
7,16,97,4.14818977052791e-10,-0.000414012920036591
7,1006,97,1.74375099486972e-12,0.000196334785064993
7,205,98,5.66248480044032e-11,0.000675857715268394
7,1011,98,-3.24292506900774e-10,0.000185524495565291
7,203,99,-5.72303979578769e-09,0.000771816475250592
7,468,99,1.75566490660933e-09,0.000425129001667153
7,393,100,3.160119507968e-09,0.000333944996296474
7,412,100,-2.02462539478491e-11,0.000636811030603803
7,356,102,7.57354308536568e-09,0.00387868954468992
7,850,102,0.000261041832443189,0.00092303381424738
7,1423,102,6.38150449341662e-07,0.00504911015601203
